"MunicipalityCode";"IndicatorID";"Year";"ValueRaw";"ValueParsed";"Source"
"KZN434";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WHICH_HAVE_IMPLEMENTED_THE_POLICY_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERV";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN434";"NUMBER_OF_INDIGENT_HOUSEHOLDS_IN_EACH_PROVINCE_BENEFITING_FROM_AN_INDIGENT_SUPPORT_SYSTEM";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN434";"NUMBER_OF_VACANT_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_SECTION_54A_AND_56_OF_LOCAL_GOVERNMENT_MUNICIPAL_SYSTEM_A";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN434";"NUMBER_OF_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_ORGANOGRAM_EXCLUDING_SECTION_56_MANAGERS";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN434";"NUMBER_OF_COUNCILLORS_PER_MUNICIPALITY";"2024";"";"";"IEC
Non-financial census of municipalities for the year ended 30 June 2023"
"KZN434";"EMPLOYMENT_POSITIONS_INCLUDING_MANAGERIAL_POSITIONS_BY_PROVINCE";"2024";"";"";"Municipalities 
Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN434";"AN_ALTERNATIVE_DIFFERENTIATION_APPROACH";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"KZN434";"ANALYSIS_OF_DISPARITIES_IN_SERVICE_DELIVERY_BETWEEN_DIFFERENT_MUNICIPALITIES_SUCH_AS_URBAN_VERSUS_RURAL_AREAS_APPLY_T";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"KZN434";"PERCENTAGE_OF_THE_POPULATION_LIVING_BELOW_A_CERTAIN_INCOME_LEVEL_POVERTY_LINE";"2024";"";"";"Stats SA
Quantec"
"KZN434";"UNEMPLOYMENT_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN434";"GINI_COEFFICIENT_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN434";"HOUSEHOLD_INCOME_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN434";"GDP_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN434";"INFANT_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"KZN434";"LIFE_EXPECTANCY_RATE";"2024";"";"";"Stats SA
Quantec"
"KZN434";"CHILD_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"KZN434";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN434";"CRIME_RATES";"2024";"";"";"Stats SA
Quantec"
"KZN434";"LIFE_EXPECTANCY_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN434";"TOTAL_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN434";"POPULATION_GROWTH_RATE_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN434";"POPULATION_DISTRIBUTION_PER_MUNICIPALITY_BLACK_AFRICAN_COLOUREDS_WHITE_INDIAN_OR_ASIAN";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN434";"GENDER_DISTRIBUTION_PER_MUNICIPALITY_MALE_FEMALE";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN434";"CHILDREN_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN434";"YOUTH_POPULATION_PER_MUNICIPALITY_15_34";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN434";"ADULT_POPULATION_AGED_35_59_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN434";"POPULATION_AGED_ABOVE_60_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN434";"WORKING_AGE_POPULATION_15_64_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN434";"IN_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN434";"OUT_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN435";"TOTAL_NUMBER_OF_HOUSEHOLDS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"KZN435";"AVERAGE_HOUSEHOLD_SIZE_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"KZN435";"PERCENTAGE_OF_HOUSEHOLDS_WITH_FORMAL_DWELLINGS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"KZN435";"PERCENTAGE_OF_HOUSEHOLD_WITH_ACCESS_TO_WATER_SANITATION_ELECTRICITY_AND_WASTE_COLLECTION_PER_MUNICIPALITY";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN435";"WATER_AND_SANITATION_QUALITY_WATER_PER_MUNICIPALITY_BLUE_DROP_GREEN_DROP_STATUS";"2024";"";"";"Blue drop report 2024"
"KZN435";"NUMBER_OF_CONSUMER_UNITS_USING_THE_BUCKET_TOILET_SYSTEM_PROVIDED_BY_MUNICIPALITIES_IN_EACH_PROVINCE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN435";"NUMBER_OF_MUNICIPALITIES_THAT_PROVIDE_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN435";"WATER_SANITATION_ELECTRICITY_WASTE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN435";"NUMBER_OF_CONSUMER_UNITS_RECEIVING_WATER_SERVICES_AND_FREE_BASIC_WATER_SERVICES_FROM_MUNICIPALITIES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN435";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WITH_A_POLICY_IN_PLACE_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN435";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WHICH_HAVE_IMPLEMENTED_THE_POLICY_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERV";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN435";"NUMBER_OF_INDIGENT_HOUSEHOLDS_IN_EACH_PROVINCE_BENEFITING_FROM_AN_INDIGENT_SUPPORT_SYSTEM";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN435";"NUMBER_OF_VACANT_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_SECTION_54A_AND_56_OF_LOCAL_GOVERNMENT_MUNICIPAL_SYSTEM_A";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN435";"NUMBER_OF_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_ORGANOGRAM_EXCLUDING_SECTION_56_MANAGERS";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN435";"NUMBER_OF_COUNCILLORS_PER_MUNICIPALITY";"2024";"";"";"IEC
Non-financial census of municipalities for the year ended 30 June 2023"
"KZN435";"EMPLOYMENT_POSITIONS_INCLUDING_MANAGERIAL_POSITIONS_BY_PROVINCE";"2024";"";"";"Municipalities 
Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN435";"AN_ALTERNATIVE_DIFFERENTIATION_APPROACH";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"KZN435";"ANALYSIS_OF_DISPARITIES_IN_SERVICE_DELIVERY_BETWEEN_DIFFERENT_MUNICIPALITIES_SUCH_AS_URBAN_VERSUS_RURAL_AREAS_APPLY_T";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"KZN435";"PERCENTAGE_OF_THE_POPULATION_LIVING_BELOW_A_CERTAIN_INCOME_LEVEL_POVERTY_LINE";"2024";"";"";"Stats SA
Quantec"
"KZN435";"UNEMPLOYMENT_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN435";"GINI_COEFFICIENT_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN435";"HOUSEHOLD_INCOME_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN435";"GDP_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN435";"INFANT_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"KZN435";"LIFE_EXPECTANCY_RATE";"2024";"";"";"Stats SA
Quantec"
"KZN435";"CHILD_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"KZN435";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN435";"CRIME_RATES";"2024";"";"";"Stats SA
Quantec"
"KZN435";"LIFE_EXPECTANCY_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN435";"TOTAL_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN435";"POPULATION_GROWTH_RATE_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN435";"POPULATION_DISTRIBUTION_PER_MUNICIPALITY_BLACK_AFRICAN_COLOUREDS_WHITE_INDIAN_OR_ASIAN";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN435";"GENDER_DISTRIBUTION_PER_MUNICIPALITY_MALE_FEMALE";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN435";"CHILDREN_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN435";"YOUTH_POPULATION_PER_MUNICIPALITY_15_34";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN435";"ADULT_POPULATION_AGED_35_59_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN435";"POPULATION_AGED_ABOVE_60_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN435";"WORKING_AGE_POPULATION_15_64_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN435";"IN_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN435";"OUT_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN436";"TOTAL_NUMBER_OF_HOUSEHOLDS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"KZN436";"AVERAGE_HOUSEHOLD_SIZE_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"KZN436";"PERCENTAGE_OF_HOUSEHOLDS_WITH_FORMAL_DWELLINGS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"KZN436";"PERCENTAGE_OF_HOUSEHOLD_WITH_ACCESS_TO_WATER_SANITATION_ELECTRICITY_AND_WASTE_COLLECTION_PER_MUNICIPALITY";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN436";"WATER_AND_SANITATION_QUALITY_WATER_PER_MUNICIPALITY_BLUE_DROP_GREEN_DROP_STATUS";"2024";"";"";"Blue drop report 2024"
"KZN436";"NUMBER_OF_CONSUMER_UNITS_USING_THE_BUCKET_TOILET_SYSTEM_PROVIDED_BY_MUNICIPALITIES_IN_EACH_PROVINCE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN436";"NUMBER_OF_MUNICIPALITIES_THAT_PROVIDE_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN436";"WATER_SANITATION_ELECTRICITY_WASTE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN436";"NUMBER_OF_CONSUMER_UNITS_RECEIVING_WATER_SERVICES_AND_FREE_BASIC_WATER_SERVICES_FROM_MUNICIPALITIES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN436";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WITH_A_POLICY_IN_PLACE_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN436";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WHICH_HAVE_IMPLEMENTED_THE_POLICY_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERV";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN436";"NUMBER_OF_INDIGENT_HOUSEHOLDS_IN_EACH_PROVINCE_BENEFITING_FROM_AN_INDIGENT_SUPPORT_SYSTEM";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN436";"NUMBER_OF_VACANT_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_SECTION_54A_AND_56_OF_LOCAL_GOVERNMENT_MUNICIPAL_SYSTEM_A";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN436";"NUMBER_OF_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_ORGANOGRAM_EXCLUDING_SECTION_56_MANAGERS";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN436";"NUMBER_OF_COUNCILLORS_PER_MUNICIPALITY";"2024";"";"";"IEC
Non-financial census of municipalities for the year ended 30 June 2023"
"KZN436";"EMPLOYMENT_POSITIONS_INCLUDING_MANAGERIAL_POSITIONS_BY_PROVINCE";"2024";"";"";"Municipalities 
Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"KZN436";"AN_ALTERNATIVE_DIFFERENTIATION_APPROACH";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"KZN436";"ANALYSIS_OF_DISPARITIES_IN_SERVICE_DELIVERY_BETWEEN_DIFFERENT_MUNICIPALITIES_SUCH_AS_URBAN_VERSUS_RURAL_AREAS_APPLY_T";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"KZN436";"PERCENTAGE_OF_THE_POPULATION_LIVING_BELOW_A_CERTAIN_INCOME_LEVEL_POVERTY_LINE";"2024";"";"";"Stats SA
Quantec"
"KZN436";"UNEMPLOYMENT_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN436";"GINI_COEFFICIENT_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN436";"HOUSEHOLD_INCOME_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN436";"GDP_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN436";"INFANT_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"KZN436";"LIFE_EXPECTANCY_RATE";"2024";"";"";"Stats SA
Quantec"
"KZN436";"CHILD_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"KZN436";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN436";"CRIME_RATES";"2024";"";"";"Stats SA
Quantec"
"KZN436";"LIFE_EXPECTANCY_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"KZN436";"TOTAL_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN436";"POPULATION_GROWTH_RATE_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN436";"POPULATION_DISTRIBUTION_PER_MUNICIPALITY_BLACK_AFRICAN_COLOUREDS_WHITE_INDIAN_OR_ASIAN";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN436";"GENDER_DISTRIBUTION_PER_MUNICIPALITY_MALE_FEMALE";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN436";"CHILDREN_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN436";"YOUTH_POPULATION_PER_MUNICIPALITY_15_34";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN436";"ADULT_POPULATION_AGED_35_59_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN436";"POPULATION_AGED_ABOVE_60_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN436";"WORKING_AGE_POPULATION_15_64_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN436";"IN_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"KZN436";"OUT_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC33";"TOTAL_NUMBER_OF_HOUSEHOLDS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC33";"AVERAGE_HOUSEHOLD_SIZE_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC33";"PERCENTAGE_OF_HOUSEHOLDS_WITH_FORMAL_DWELLINGS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC33";"PERCENTAGE_OF_HOUSEHOLD_WITH_ACCESS_TO_WATER_SANITATION_ELECTRICITY_AND_WASTE_COLLECTION_PER_MUNICIPALITY";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC33";"WATER_AND_SANITATION_QUALITY_WATER_PER_MUNICIPALITY_BLUE_DROP_GREEN_DROP_STATUS";"2024";"";"";"Blue drop report 2024"
"DC33";"NUMBER_OF_CONSUMER_UNITS_USING_THE_BUCKET_TOILET_SYSTEM_PROVIDED_BY_MUNICIPALITIES_IN_EACH_PROVINCE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC33";"NUMBER_OF_MUNICIPALITIES_THAT_PROVIDE_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC33";"WATER_SANITATION_ELECTRICITY_WASTE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC33";"NUMBER_OF_CONSUMER_UNITS_RECEIVING_WATER_SERVICES_AND_FREE_BASIC_WATER_SERVICES_FROM_MUNICIPALITIES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC33";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WITH_A_POLICY_IN_PLACE_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC33";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WHICH_HAVE_IMPLEMENTED_THE_POLICY_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERV";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC33";"NUMBER_OF_INDIGENT_HOUSEHOLDS_IN_EACH_PROVINCE_BENEFITING_FROM_AN_INDIGENT_SUPPORT_SYSTEM";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC33";"NUMBER_OF_VACANT_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_SECTION_54A_AND_56_OF_LOCAL_GOVERNMENT_MUNICIPAL_SYSTEM_A";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC33";"NUMBER_OF_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_ORGANOGRAM_EXCLUDING_SECTION_56_MANAGERS";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC33";"NUMBER_OF_COUNCILLORS_PER_MUNICIPALITY";"2024";"";"";"IEC
Non-financial census of municipalities for the year ended 30 June 2023"
"DC33";"EMPLOYMENT_POSITIONS_INCLUDING_MANAGERIAL_POSITIONS_BY_PROVINCE";"2024";"";"";"Municipalities 
Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC33";"AN_ALTERNATIVE_DIFFERENTIATION_APPROACH";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"DC33";"ANALYSIS_OF_DISPARITIES_IN_SERVICE_DELIVERY_BETWEEN_DIFFERENT_MUNICIPALITIES_SUCH_AS_URBAN_VERSUS_RURAL_AREAS_APPLY_T";"2024";"";"";"An alternative differentiation approach
Analysis of disparities in service delivery between different municipalities, such as urban versus rural areas. (Apply the MIIF model and identify characteristics predominant in each municipal type)"
"DC33";"PERCENTAGE_OF_THE_POPULATION_LIVING_BELOW_A_CERTAIN_INCOME_LEVEL_POVERTY_LINE";"2024";"";"";"Stats SA
Quantec"
"DC33";"UNEMPLOYMENT_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC33";"GINI_COEFFICIENT_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC33";"HOUSEHOLD_INCOME_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC33";"GDP_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC33";"INFANT_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC33";"LIFE_EXPECTANCY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC33";"CHILD_MORTALITY_RATE";"2024";"";"";"Stats SA
Quantec"
"DC33";"LITERACY_RATE_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC33";"CRIME_RATES";"2024";"";"";"Stats SA
Quantec"
"DC33";"LIFE_EXPECTANCY_PER_MUNICIPALITY";"2024";"";"";"Stats SA
Quantec"
"DC33";"TOTAL_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC33";"POPULATION_GROWTH_RATE_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC33";"POPULATION_DISTRIBUTION_PER_MUNICIPALITY_BLACK_AFRICAN_COLOUREDS_WHITE_INDIAN_OR_ASIAN";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC33";"GENDER_DISTRIBUTION_PER_MUNICIPALITY_MALE_FEMALE";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC33";"CHILDREN_POPULATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC33";"YOUTH_POPULATION_PER_MUNICIPALITY_15_34";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC33";"ADULT_POPULATION_AGED_35_59_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC33";"POPULATION_AGED_ABOVE_60_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC33";"WORKING_AGE_POPULATION_15_64_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC33";"IN_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC33";"OUT_MIGRATION_PER_MUNICIPALITY";"2024";"";"";"Census 2022
Mid-year population estimates 2025"
"DC34";"TOTAL_NUMBER_OF_HOUSEHOLDS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC34";"AVERAGE_HOUSEHOLD_SIZE_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC34";"PERCENTAGE_OF_HOUSEHOLDS_WITH_FORMAL_DWELLINGS_PER_MUNICIPALITY";"2024";"";"";"General Household Survey (2024)
Quantec"
"DC34";"PERCENTAGE_OF_HOUSEHOLD_WITH_ACCESS_TO_WATER_SANITATION_ELECTRICITY_AND_WASTE_COLLECTION_PER_MUNICIPALITY";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC34";"WATER_AND_SANITATION_QUALITY_WATER_PER_MUNICIPALITY_BLUE_DROP_GREEN_DROP_STATUS";"2024";"";"";"Blue drop report 2024"
"DC34";"NUMBER_OF_CONSUMER_UNITS_USING_THE_BUCKET_TOILET_SYSTEM_PROVIDED_BY_MUNICIPALITIES_IN_EACH_PROVINCE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC34";"NUMBER_OF_MUNICIPALITIES_THAT_PROVIDE_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC34";"WATER_SANITATION_ELECTRICITY_WASTE";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC34";"NUMBER_OF_CONSUMER_UNITS_RECEIVING_WATER_SERVICES_AND_FREE_BASIC_WATER_SERVICES_FROM_MUNICIPALITIES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC34";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WITH_A_POLICY_IN_PLACE_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERVICES";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC34";"NUMBER_OF_MUNICIPALITIES_IN_EACH_PROVINCE_WHICH_HAVE_IMPLEMENTED_THE_POLICY_RELATING_TO_THE_PROVISION_OF_FREE_BASIC_SERV";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC34";"NUMBER_OF_INDIGENT_HOUSEHOLDS_IN_EACH_PROVINCE_BENEFITING_FROM_AN_INDIGENT_SUPPORT_SYSTEM";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC34";"NUMBER_OF_VACANT_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_SECTION_54A_AND_56_OF_LOCAL_GOVERNMENT_MUNICIPAL_SYSTEM_A";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC34";"NUMBER_OF_MANAGERIAL_POSITIONS_BY_PROVINCE_ACCORDING_TO_ORGANOGRAM_EXCLUDING_SECTION_56_MANAGERS";"2024";"";"";"Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
"DC34";"NUMBER_OF_COUNCILLORS_PER_MUNICIPALITY";"2024";"";"";"IEC
Non-financial census of municipalities for the year ended 30 June 2023"
"DC34";"EMPLOYMENT_POSITIONS_INCLUDING_MANAGERIAL_POSITIONS_BY_PROVINCE";"2024";"";"";"Municipalities 
Non-financial census of municipalities for the year ended 30 June 2023
Quantec"
